"","x"
"972",7.51955135773318
"973",-1.50044864226682
"974",-0.050448642266824
"975",-0.330448642266823
"976",10.1895513577332
"977",-3.03044864226682
"978",1.48955135773318
"979",2.36955135773318
"980",-5.81044864226682
"981",-5.77044864226682
"982",0.709551357733176
"983",2.98955135773318
"984",-4.95044864226682
"985",-1.79044864226682
"986",0.689551357733176
"987",-1.67044864226682
"988",7.42955135773318
"989",0.219551357733177
"990",-3.87044864226682
"991",-5.30044864226682
"992",-2.52044864226682
"993",-2.65044864226682
"994",-2.79044864226682
"995",-3.88044864226682
"996",-3.13044864226682
"997",-2.61044864226682
"998",-2.58044864226682
"999",-2.02044864226682
"1000",3.36955135773318
"1001",-5.05044864226682
"1002",-5.58044864226682
"1003",-4.09044864226682
"1004",1.50955135773318
"1005",0.959551357733176
"1006",6.24955135773318
"1007",-4.25044864226682
"1008",-2.33044864226682
"1009",-3.89044864226682
"1010",-2.02044864226682
"1011",-2.57044864226682
"1012",-3.48044864226682
"1013",-0.590448642266823
"1014",-3.07044864226682
"1015",-2.03044864226682
"1016",-5.44044864226682
"1017",-1.53044864226682
"1018",-1.48044864226682
"1019",-0.730448642266824
"1020",-2.00044864226682
"1021",-2.12044864226682
"1022",-4.54044864226682
"1023",-2.62044864226682
"1024",-0.790448642266824
"1025",-3.05044864226682
"1026",-2.59044864226682
"1027",-1.19044864226682
"1028",-4.33044864226682
"1029",4.36955135773318
"1030",3.10955135773318
"1031",-4.52044864226682
"1032",0.179551357733176
"1033",-5.04044864226682
"1034",-1.70044864226682
"1035",-3.94044864226682
"1036",-3.85044864226682
"1037",-4.91044864226682
"1038",-5.91044864226682
"1039",-2.02044864226682
"1040",-1.38044864226682
"1041",-3.61044864226682
"1042",-1.18044864226682
"1043",-2.14044864226682
"1044",-1.25044864226682
"1045",-4.36044864226682
"1046",3.49955135773318
"1047",11.2895513577332
"1048",-0.960448642266824
"1049",-0.520448642266823
"1050",0.469551357733177
"1051",0.799551357733176
"1052",1.29955135773318
"1053",8.87955135773318
"1054",1.71955135773318
"1055",8.96955135773318
"1056",0.329551357733177
"1057",-0.220448642266824
"1058",-1.83044864226682
"1059",0.159551357733177
"1060",-1.35044864226682
"1061",-2.95044864226682
"1062",-1.10044864226682
"1063",-1.01044864226682
"1064",3.37955135773318
"1065",0.219551357733177
"1066",1.84955135773318
"1067",-4.73044864226682
"1068",-0.660448642266823
"1069",-1.54044864226682
"1070",-1.75044864226682
"1071",-1.92044864226682
"1072",-2.47044864226682
"1073",1.24955135773318
"1074",1.32955135773318
"1075",-6.54044864226682
"1076",6.81955135773318
"1077",0.349551357733176
"1078",-2.37044864226682
"1079",0.579551357733177
"1080",-2.02044864226682
"1081",0.859551357733176
"1082",4.13955135773318
"1083",0.319551357733177
"1084",-4.01044864226682
"1085",-2.65044864226682
"1086",1.62955135773318
"1087",-6.05044864226682
"1088",-3.21044864226682
"1089",-4.61044864226682
"1090",-1.38044864226682
"1091",-1.13044864226682
"1092",0.779551357733176
"1093",-4.79044864226682
"1094",-1.42044864226682
"1095",2.12955135773318
"1096",1.61955135773318
"1097",-0.470448642266824
"1098",-1.45044864226682
"1099",1.53955135773318
"1100",-5.61044864226682
"1101",-1.62044864226682
"1102",0.849551357733176
"1103",-4.67044864226682
"1104",-5.78044864226682
"1105",-2.77044864226682
"1106",-3.39044864226682
"1107",-4.40044864226682
"1108",-4.77044864226682
"1109",1.76955135773318
"1110",1.67955135773318
"1111",-4.88044864226682
"1112",3.70955135773318
"1113",3.69955135773318
"1114",-4.45044864226682
"1115",1.69955135773318
"1116",-4.65044864226682
